478 360 385 373 513 427 392 431 535 490 413 482 494 432 447 436 471 507 424 506 489 604 457 607 
479 365 385 375 513 433 392 430 535 494 411 478 494 433 447 437 471 508 425 507 488 603 457 607 
479 365 387 377 513 435 395 433 535 498 412 482 494 434 450 438 472 508 425 507 488 604 456 607 
479 367 389 376 516 435 397 431 535 497 413 481 497 434 451 436 477 508 425 507 488 604 455 607 
480 364 390 376 520 433 399 433 535 497 417 484 504 434 455 436 485 507 426 506 489 603 456 607 
484 361 391 374 523 433 402 433 535 500 419 483 507 433 458 435 493 506 426 504 492 600 455 603 
488 356 393 372 525 430 406 434 535 499 421 485 515 433 463 435 513 504 430 504 501 600 455 603 
494 354 398 370 528 428 411 436 535 499 425 490 523 433 469 437 507 507 435 504 512 605 454 603 
501 353 403 371 535 429 422 446 540 501 432 510 530 433 476 438 516 514 438 505 516 612 454 602 
508 351 410 369 542 428 423 443 545 502 434 506 536 433 480 438 521 513 440 504 517 615 456 601 
514 347 416 368 550 428 425 441 553 501 438 508 541 433 486 438 525 515 443 503 517 618 463 602 
517 344 421 367 556 427 427 439 560 500 446 508 545 432 491 438 526 517 447 503 518 619 474 603 
523 342 425 366 561 427 431 434 563 501 451 503 548 432 495 438 525 519 455 506 518 623 480 614 
526 342 428 365 565 426 434 431 566 501 456 503 552 432 499 438 525 519 460 507 518 623 480 618 
528 340 432 363 569 425 438 428 573 500 461 495 555 434 504 439 524 520 463 514 516 624 480 623 
530 341 434 363 572 424 443 429 577 500 466 494 554 436 503 441 522 519 463 517 516 623 480 625 
533 341 436 363 576 424 444 432 582 502 467 494 555 438 504 443 520 519 462 517 516 623 479 625 
535 344 438 365 582 425 445 434 587 503 470 498 556 443 506 446 517 520 461 519 515 624 479 626 
535 348 439 367 587 424 447 437 588 503 470 500 556 447 506 450 514 521 460 519 515 624 479 625 
536 354 442 369 592 425 447 437 590 504 470 499 558 452 509 453 510 521 459 518 515 624 480 625 
539 362 446 372 599 427 448 437 593 505 470 499 562 460 515 460 506 521 458 517 515 624 480 625 
542 366 449 378 605 430 450 444 596 507 470 502 563 468 516 467 504 518 457 514 511 624 480 621 
547 371 452 381 611 433 453 445 598 509 470 504 566 481 520 483 499 516 457 513 511 623 479 621 
551 376 459 383 615 435 453 446 598 510 469 503 568 488 523 488 496 515 456 512 513 623 479 621 
556 376 464 384 617 435 456 448 597 511 468 511 570 490 524 489 498 514 456 507 518 623 476 619 
557 374 467 384 619 435 460 450 599 510 468 519 573 488 527 485 499 512 456 501 519 624 454 616 
557 372 468 384 617 435 465 453 600 510 468 525 572 490 527 489 497 510 454 500 519 621 438 615 
556 372 469 387 615 434 468 458 601 509 469 525 572 492 527 491 497 508 449 502 519 619 431 615 
554 373 468 391 614 434 470 462 600 509 468 526 571 495 528 495 498 506 448 502 510 619 431 616 
554 372 465 393 612 433 466 463 600 509 467 528 571 493 527 494 497 505 447 501 503 623 431 616 
549 372 461 395 611 430 460 461 599 506 466 527 570 492 527 494 497 505 444 501 502 626 431 616 
546 372 455 394 610 429 447 459 599 504 465 516 567 492 523 493 493 505 441 501 500 626 431 616 
544 372 451 393 604 429 439 454 592 504 458 514 561 492 516 492 488 505 436 501 500 628 430 616 
544 372 451 389 597 430 434 450 583 506 450 513 556 492 507 491 485 505 427 501 500 629 429 618 
544 371 451 383 592 437 432 445 572 509 445 510 551 494 500 492 481 505 418 502 490 629 427 618 
546 370 452 377 587 442 431 440 563 512 436 506 546 494 495 492 475 506 407 502 465 631 425 619 
548 370 452 374 585 446 429 435 558 513 428 499 541 494 489 491 472 514 399 501 444 632 421 620 
549 373 452 372 583 449 425 431 554 516 419 493 534 496 482 491 470 519 397 500 440 634 418 621 
549 376 452 370 581 450 420 429 550 518 415 489 528 497 476 491 464 519 398 498 434 636 409 623 
544 378 447 370 576 449 414 429 548 518 413 490 520 497 469 491 458 519 398 498 437 640 395 624 
537 378 439 372 572 449 408 430 547 518 413 493 515 497 464 491 455 518 398 505 436 640 382 630 
530 378 432 372 569 448 402 431 545 517 409 494 513 496 462 491 454 517 398 509 435 644 372 632 
523 378 426 373 562 448 397 433 542 517 405 497 508 495 456 491 453 516 394 514 436 645 365 642 
517 377 420 373 557 448 393 435 537 517 401 498 504 494 451 491 451 516 389 516 436 646 360 649 
512 375 414 373 551 448 389 440 532 518 396 499 498 494 443 491 448 517 382 517 435 648 355 650 
507 374 408 373 545 447 387 442 527 517 391 504 492 494 438 491 447 517 374 517 434 647 353 654 
501 373 402 374 536 446 383 445 520 517 386 507 486 494 431 492 442 514 366 517 433 646 352 654 
495 371 396 374 528 446 378 448 515 517 380 509 481 494 426 494 433 513 363 517 431 646 354 652 
490 370 391 375 522 445 373 449 509 518 374 511 477 494 422 494 428 515 359 517 430 650 354 653 
486 370 387 377 518 445 368 449 506 518 370 511 473 494 418 495 431 516 354 517 428 655 354 653 
483 370 383 378 516 445 364 450 505 518 365 512 470 495 414 496 431 517 352 518 425 657 352 653 
481 371 380 378 515 446 360 450 503 518 361 512 468 497 411 497 429 520 349 519 427 665 350 654 
481 371 379 378 517 446 359 450 504 518 357 512 466 499 408 498 430 525 346 519 428 670 350 654 
480 370 378 377 518 445 359 450 505 518 355 512 467 500 410 499 428 526 343 520 429 673 349 656 
479 369 377 377 520 443 359 450 505 518 354 513 467 501 410 500 428 526 340 520 429 677 349 656 
478 368 377 377 521 442 359 451 505 518 355 514 467 503 410 501 429 526 338 520 429 680 348 657 
478 368 378 377 521 442 360 451 505 519 358 514 467 504 411 501 426 526 337 520 430 678 347 658 
478 367 379 377 522 442 361 452 505 519 359 515 469 503 413 502 423 526 337 520 430 676 346 658 
479 367 379 377 522 442 362 452 506 520 360 515 469 503 415 502 421 526 339 520 433 675 346 659 
480 367 380 377 523 442 362 453 506 520 363 516 472 504 420 503 419 526 341 521 435 676 346 658 
480 365 383 377 525 441 367 453 510 520 369 516 478 503 425 503 419 525 343 521 436 675 346 659 
483 363 388 378 530 440 372 453 514 520 375 516 483 504 431 503 419 529 347 521 437 676 346 659 
488 362 394 378 536 440 379 452 520 520 381 516 489 504 436 503 423 530 353 521 437 678 347 659 
496 362 400 378 542 440 385 452 525 520 388 516 496 504 444 502 431 530 360 521 437 677 347 659 
503 362 405 378 548 440 392 453 529 520 392 517 503 504 448 501 436 529 365 521 441 677 347 659 
509 362 411 378 553 440 398 454 532 520 397 518 507 503 452 501 443 529 368 520 454 670 349 658 
512 362 416 378 557 440 401 454 534 521 398 519 511 503 455 500 443 529 371 518 466 663 359 656 
516 362 420 378 560 440 402 454 536 516 396 518 514 502 458 499 447 529 372 517 468 659 374 650 
519 363 421 378 564 439 402 452 535 505 396 511 514 502 457 499 454 529 374 517 470 657 385 649 
521 363 423 374 566 438 402 441 532 492 385 491 512 501 456 498 457 529 372 517 473 653 390 647 
520 363 423 372 566 436 400 436 518 486 376 480 511 502 456 498 458 529 371 517 480 652 396 646 
518 363 423 370 564 436 396 429 500 489 373 480 510 504 455 498 456 529 370 520 484 650 400 646 
516 363 421 370 562 437 384 430 496 493 375 482 509 504 455 498 456 532 370 524 485 649 402 645 
514 363 416 371 561 438 376 431 494 496 376 485 509 505 454 499 455 532 369 528 485 649 401 644 
507 365 407 371 560 438 370 433 494 497 376 487 504 505 451 499 455 533 369 530 485 650 402 644 
494 365 397 372 558 438 366 433 493 497 377 488 498 505 446 500 454 533 369 532 484 650 402 644 
491 365 387 372 555 437 362 432 492 497 375 489 492 504 440 498 454 536 368 533 484 650 400 644 
486 359 379 366 546 430 358 428 488 494 372 487 489 492 434 490 454 537 368 534 484 651 400 643 
482 340 377 345 537 415 357 417 485 489 369 481 489 470 433 472 457 537 368 534 486 651 400 644 
479 317 376 326 528 398 357 398 485 478 362 472 490 451 434 456 459 536 368 534 485 651 400 644 
477 289 377 303 520 374 357 380 487 457 350 459 484 437 427 443 464 536 368 533 486 651 400 644 
476 267 375 282 521 350 356 360 504 439 336 434 480 424 422 429 466 535 372 533 488 650 400 644 
479 239 377 257 526 317 351 336 540 402 312 409 477 412 417 416 467 535 376 532 489 650 400 644 
481 228 377 243 529 293 347 320 569 368 300 387 471 403 409 407 467 533 383 530 488 650 400 644 
482 223 379 236 536 282 343 310 590 344 287 370 467 404 406 406 469 533 387 528 488 648 401 644 
483 218 379 233 547 270 334 300 612 313 274 353 466 401 404 403 474 530 392 527 488 648 401 644 
483 218 380 233 557 258 326 294 629 290 262 337 467 402 404 404 476 530 394 527 489 648 401 645 
483 217 379 230 563 245 326 281 640 269 261 317 466 401 402 402 478 530 394 526 489 648 401 645 
483 215 379 228 566 235 325 274 648 247 257 304 463 401 399 402 477 529 394 526 488 648 401 644 
484 212 379 227 569 228 325 267 663 231 257 287 462 399 397 400 477 527 394 526 489 648 401 644 
484 211 379 227 571 217 319 262 674 217 247 280 461 400 396 400 476 527 394 526 489 648 402 644 
484 210 378 225 570 212 318 259 672 204 248 271 459 401 395 400 476 527 395 526 489 648 402 644 
484 210 378 225 569 208 313 253 675 192 243 262 457 401 393 401 476 526 395 526 489 648 402 644 
485 209 377 223 568 204 312 251 666 188 240 258 456 400 393 400 476 526 395 526 490 648 402 644 
484 209 376 222 568 202 310 249 659 187 239 256 456 400 392 400 476 526 394 527 489 648 402 645 
484 208 374 222 567 200 308 249 658 184 238 256 456 399 392 399 476 525 394 526 489 648 402 645 
484 209 373 222 566 199 308 250 657 183 240 256 456 398 392 398 476 524 394 526 489 647 402 644 
484 208 372 222 566 197 308 250 656 184 241 256 457 398 392 398 476 524 395 526 489 647 402 644 
484 208 372 222 566 195 308 251 659 183 241 256 457 398 392 398 476 523 395 526 489 647 402 644 
484 208 372 223 566 196 309 252 657 184 242 257 457 398 392 398 476 523 395 526 489 648 402 644 
484 208 371 223 566 196 310 253 656 184 243 257 457 398 392 399 475 523 395 526 489 648 402 644 
483 208 371 223 565 195 310 253 655 182 244 257 457 398 392 399 475 523 394 526 489 648 402 644 
482 207 371 223 564 195 310 254 654 182 244 257 457 398 392 398 475 523 394 526 489 648 402 644 
481 206 371 223 564 195 310 254 654 184 243 259 457 398 392 398 475 524 394 526 489 648 402 644 
481 206 373 223 564 197 312 256 656 186 242 262 457 398 392 399 475 524 394 526 489 648 402 644 
480 206 375 223 563 215 313 262 654 212 242 274 457 398 394 399 475 525 393 526 489 648 402 645 
480 208 375 224 558 237 314 272 639 249 242 297 458 400 397 401 475 527 393 527 489 648 402 645 
477 216 373 233 544 271 324 295 593 329 257 341 462 406 403 409 475 532 388 530 489 650 401 645 
473 232 370 249 530 298 331 322 562 372 278 380 468 412 408 415 475 538 384 533 489 652 401 646 
469 259 368 267 527 330 340 343 528 420 301 414 476 420 411 424 472 537 379 533 489 652 400 646 
465 278 366 289 520 356 346 370 502 448 321 443 478 431 416 436 471 538 371 533 489 652 399 647 
465 300 366 306 519 381 354 385 486 466 346 457 478 442 419 445 464 538 370 533 487 651 399 647 
466 318 366 323 520 395 358 401 482 474 362 475 478 452 422 456 461 542 371 533 486 651 399 646 
469 334 368 339 522 409 360 412 484 484 367 479 482 465 425 467 459 545 371 536 486 652 399 646 
472 348 372 350 532 418 361 419 485 490 368 485 484 475 427 476 457 546 371 537 485 652 399 646 
476 357 377 360 540 427 360 427 487 493 369 487 486 483 430 482 454 546 371 538 483 651 399 646 
482 363 382 367 546 433 363 432 491 495 371 488 490 491 433 488 455 547 371 538 483 652 399 646 
489 363 390 371 550 436 367 435 493 496 374 486 493 499 438 494 456 546 372 537 483 652 399 645 
494 363 396 374 553 439 374 436 496 495 378 488 499 501 443 495 459 544 373 535 484 653 399 645 
501 363 404 372 554 441 382 435 497 493 384 487 502 503 446 497 459 536 376 532 484 652 399 643 
508 361 410 369 554 439 389 434 498 490 388 485 505 501 449 497 466 530 380 528 485 652 399 643 
515 362 416 367 557 439 394 431 499 488 392 482 508 501 450 497 471 527 387 523 485 652 399 643 
520 362 421 366 561 439 397 431 501 488 397 481 509 501 452 497 473 524 390 521 485 650 399 643 
526 363 427 367 566 439 401 432 507 487 401 481 511 502 454 497 475 523 394 519 485 650 399 643 
530 364 433 367 570 439 406 431 511 487 405 480 514 503 459 496 479 521 397 516 485 650 400 643 
535 364 438 367 575 439 411 430 517 486 409 480 517 501 463 495 481 522 401 514 486 650 400 643 
539 365 444 367 578 438 417 429 522 485 413 479 521 501 468 495 484 522 404 512 487 650 401 642 
544 365 450 368 582 439 423 428 526 485 417 479 526 502 474 495 487 519 408 510 488 650 402 641 
548 364 457 368 585 439 428 428 530 484 421 479 528 503 477 495 490 517 412 506 489 649 404 640 
552 365 462 367 588 439 431 428 531 484 424 478 530 503 477 496 494 517 415 505 491 649 406 638 
556 365 465 367 590 441 435 428 531 484 427 478 532 503 480 495 496 516 416 505 497 645 414 635 
557 365 468 367 589 440 437 427 532 485 428 477 535 503 482 495 496 516 418 505 501 639 422 634 
557 365 470 366 589 440 438 426 530 485 429 475 538 503 486 495 494 517 418 506 503 638 425 632 
558 364 468 366 590 440 437 425 529 485 430 475 538 503 485 495 494 517 419 507 503 638 432 633 
557 364 465 366 589 440 434 425 530 485 429 474 537 504 484 495 496 518 419 510 506 637 436 632 
555 364 463 366 588 439 432 425 530 485 427 475 536 504 483 496 495 521 418 512 507 636 438 630 
552 364 457 369 588 438 430 426 529 485 426 475 535 504 482 497 496 522 418 514 508 635 440 630 
544 365 447 371 588 436 422 427 529 486 426 476 534 505 482 499 496 522 418 514 508 635 440 629 
531 367 437 373 587 433 412 430 528 486 424 477 527 504 475 500 491 522 419 514 507 635 439 629 
520 369 426 376 583 432 403 431 526 486 421 478 522 504 469 500 487 523 419 515 507 636 438 629 
511 370 416 376 577 429 394 431 522 486 416 478 518 500 467 498 482 528 418 522 507 636 437 630 
499 366 406 375 572 427 385 430 516 486 411 478 515 488 467 487 478 530 414 522 506 636 438 630 
496 355 398 370 563 419 380 426 510 484 406 477 517 472 466 473 479 530 410 521 506 636 437 630 
486 327 390 343 539 395 383 414 502 471 402 474 510 450 459 458 479 530 410 520 506 636 437 630 
480 306 388 321 525 382 381 396 500 462 401 464 503 430 454 439 480 528 410 520 506 636 437 630 
475 280 385 297 510 364 383 373 496 448 398 451 497 414 449 422 482 524 412 518 506 636 436 628 
471 260 381 277 502 346 382 352 491 430 393 433 491 404 441 413 482 520 414 518 507 636 436 628 
473 244 376 261 501 330 378 336 488 412 385 414 481 402 429 410 483 523 416 519 507 636 437 628 
472 234 374 251 501 317 371 328 483 400 375 404 472 404 419 409 481 524 419 522 505 637 437 628 
469 231 370 245 501 314 364 326 481 391 367 403 463 403 412 405 470 524 419 522 498 635 437 628 
465 227 368 243 500 313 359 324 480 391 357 399 459 402 408 403 456 524 419 521 486 631 437 629 
459 226 364 244 491 311 352 325 478 393 342 401 452 403 403 403 443 524 419 521 463 632 437 629 
454 224 358 244 485 310 344 326 478 395 333 404 449 402 399 402 437 524 418 520 444 636 432 629 
449 225 350 243 481 312 337 325 480 399 327 405 447 400 395 402 433 524 418 526 431 639 429 645 
447 227 343 243 478 317 332 325 482 405 318 404 442 405 388 407 425 531 415 530 418 661 428 644 
444 229 335 239 474 322 328 324 483 408 310 405 438 406 381 409 417 535 410 532 406 678 432 618 
440 224 330 233 471 323 322 322 483 410 304 406 430 406 372 409 407 537 397 534 402 683 428 614 
438 210 324 220 464 313 315 313 481 408 296 401 424 404 359 405 406 540 357 537 401 686 416 613 
435 201 317 211 460 308 307 307 473 407 290 398 417 405 349 406 410 552 329 537 403 683 395 612 
430 191 312 205 456 301 302 305 460 405 283 398 412 402 339 404 412 553 309 539 405 679 366 626 
423 187 298 203 451 298 291 307 446 403 274 400 401 404 325 405 411 552 293 542 403 684 332 669 
412 181 288 202 445 293 281 307 428 402 263 401 397 404 318 405 408 559 286 559 402 686 288 706 
403 180 273 206 433 293 264 310 410 400 248 411 391 406 310 413 404 559 283 582 403 686 264 719 
386 177 252 205 418 294 245 313 390 398 235 421 372 411 285 419 396 567 261 597 402 693 256 728 
